_unnamed,_unnamed_2,_unnamed_3,_unnamed_4,_unnamed_5,_unnamed_6,Güncelleme Tarihi / Updated as of,42437.0,_unnamed_7,USD/TRY=,2.9201,_unnamed_8,_unnamed_9,_unnamed_10,_unnamed_11,_unnamed_12,_unnamed_13,_unnamed_14,_unnamed_15,_unnamed_16,_unnamed_17,_unnamed_18,_unnamed_19,_unnamed_20,_unnamed_21,_unnamed_22,_unnamed_23,_unnamed_24,_unnamed_25,_unnamed_26,_unnamed_27
Sayý,ISIN Kodu,Ýlgili Menkul Kýymet,Ýhraçcý Kurum,Ýhraç Türü,Getiri Türü,MK Türü,Yýllýk Kupon Sayýsý,Para Birimi,Grup Kodu,Ýlk Ýhraç Tarihi,Ýtfa Tarihi,Vadeye Kalan Gün,Toplam Ýhraç Tutarý Nom.,Son Ýhraç Tarihi,Son Ýhraç Fiyatý,Son Ýhraç Getirisi % (yýllýk basit),Gösterge Fiyat,Sonraki Kupon Tarihi,Sonraki Kupon Oraný %,Ek Getiri (%) (*),Dolaþýmdaki Tutar,Emir Giriþ Yöntemi,Ýþlemiþ Faiz/Kira,Temiz Fiyat,Kirli Fiyat,Takas Fiyatý,Getiri,Bileþik Getiri,Gün Sayým Konvansiyonu,Açýklamalar
No,ISIN Code,Related Security,Issuer,Type of Issuance,Type of Yield,Type of Security,Number of Coupons p.a.,Currency,Group Code,First Issue Date,Maturity Date,Days to Maturity,Total Issue Amount Nom.,Last Issue date,Last Issue Price,Last Issue Yield % (simple p.a.),Reference Price (TRY),Next Coupon Date,Next Coupon Rate %,Spread (%) (*),Outstanding Value,Quotation Method,Accrued Int./Lease,Clean Price,Dirty Price,Settlement Price,Yield,Compound Yield,Day Count Convention,Remarks
,,,,,,,,,,,,,(1000 TRY/USD/EUR),,,,,,,,(1000 TRY),,,,,,,,,
902.0,TRSEKIM41713,,Ekim Turizm,Nitelikli Yatýrýmcýlar / Qualified Investors,Deðiþken / Variable,Özel Sektör Tahvili / Private Sector Bond,4.0,TRY,301.0,42114.0,42842.0,405.0,30000.0,42114.0,100.0,12.56,,42478.0,3.6,3.75,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,Ana Parasýnýn bir kýsmý taksitler halinde erken ödemeli / Principal partly paid in early instalments
903.0,TRSNURLA1613,,Nurol Yatýrým Bankasý,Nitelikli Yatýrýmcýlar / Qualified Investors,Deðiþken / Variable,Özel Sektör Tahvili / Private Sector Bond,4.0,TRY,301.0,42188.0,42727.0,290.0,50000.0,42188.0,100.0,11.911,,42458.0,3.2261,2.5,,Temiz Fiyat/Clean Price,Formül 5/Formula 5,Giriþ/Input,Formül 6/Formula 6,Kirli Fiyat/Dirty Price,-,-,Act/Act ISMA,
904.0,TRSTPFC11710,,Creditwest Faktoring,Nitelikli Yatýrýmcýlar / Qualified Investors,Deðiþken / Variable,Özel Sektör Tahvili / Private Sector Bond,4.0,TRY,301.0,42192.0,42745.0,308.0,30000.0,42192.0,100.0,12.36,,42465.0,3.36,3.0,,Temiz Fiyat/Clean Price,Formül 5/Formula 5,Giriþ/Input,Formül 6/Formula 6,Kirli Fiyat/Dirty Price,-,-,Act/Act ISMA,
905.0,TRSDSTF11712,,Destek Faktoring,Nitelikli Yatýrýmcýlar / Qualified Investors,Deðiþken / Variable,Özel Sektör Tahvili / Private Sector Bond,4.0,TRY,301.0,42198.0,42744.0,307.0,10400.0,42198.0,100.0,12.8131,,42471.0,3.5394,3.5,,Temiz Fiyat/Clean Price,Formül 5/Formula 5,Giriþ/Input,Formül 6/Formula 6,Kirli Fiyat/Dirty Price,-,-,Act/Act ISMA,
906.0,TRSFINA71716,,Final Varlýk Yönetim,Nitelikli Yatýrýmcýlar / Qualified Investors,Deðiþken / Variable,Özel Sektör Tahvili / Private Sector Bond,4.0,TRY,301.0,42208.0,42936.0,499.0,25000.0,42208.0,100.0,13.9558,,42481.0,3.8141,4.6,,Temiz Fiyat/Clean Price,Formül 5/Formula 5,Giriþ/Input,Formül 6/Formula 6,Kirli Fiyat/Dirty Price,-,-,Act/Act ISMA,
907.0,TRSLBTV71712,,TURKASSET Varlýk Yön. (LBT Varlýk Y.),Nitelikli Yatýrýmcýlar / Qualified Investors,Deðiþken / Variable,Özel Sektör Tahvili / Private Sector Bond,4.0,TRY,301.0,42209.0,42937.0,500.0,55000.0,42209.0,100.0,13.8191,,42482.0,3.7888,4.5,,Temiz Fiyat/Clean Price,Formül 5/Formula 5,Giriþ/Input,Formül 6/Formula 6,Kirli Fiyat/Dirty Price,-,-,Act/Act ISMA,
908.0,TRSPLDG81716,,Palgaz Doðalgaz Daðýtým,Nitelikli Yatýrýmcýlar / Qualified Investors,Deðiþken / Variable,Özel Sektör Tahvili / Private Sector Bond,4.0,TRY,301.0,42250.0,42976.0,539.0,60000.0,42250.0,100.0,15.09,,42523.0,3.7444,4.5,,Temiz Fiyat/Clean Price,Formül 5/Formula 5,Giriþ/Input,Formül 6/Formula 6,Kirli Fiyat/Dirty Price,-,-,Act/Act ISMA,
909.0,TRSAKSNK1714,,Aksa Enerji Üretim A.Þ.,Nitelikli Yatýrýmcýlar / Qualified Investors,Deðiþken / Variable,Özel Sektör Tahvili / Private Sector Bond,4.0,TRY,301.0,42326.0,43054.0,617.0,135000.0,42326.0,100.0,14.12,,42508.0,3.73,4.25,,Temiz Fiyat/Clean Price,Formül 5/Formula 5,Giriþ/Input,Formül 6/Formula 6,Kirli Fiyat/Dirty Price,-,-,Act/Act ISMA,
910.0,TRSARENK1713,,Arena Faktoring A.Þ.,Nitelikli Yatýrýmcýlar / Qualified Investors,Deðiþken / Variable,Özel Sektör Tahvili / Private Sector Bond,4.0,TRY,301.0,42321.0,43049.0,612.0,10000.0,42321.0,100.0,14.6703,,42506.0,3.9058,5.0,,Temiz Fiyat/Clean Price,Formül 5/Formula 5,Giriþ/Input,Formül 6/Formula 6,Kirli Fiyat/Dirty Price,-,-,Act/Act ISMA,
911.0,TRSAREN21814,,Arena Faktoring A.Þ.,Nitelikli Yatýrýmcýlar / Qualified Investors,Deðiþken / Variable,Özel Sektör Tahvili / Private Sector Bond,4.0,TRY,302.0,42408.0,43136.0,699.0,10000.0,42408.0,100.0,15.6514,,42499.0,3.9021,5.0,,Temiz Fiyat/Clean Price,Formül 5/Formula 5,Giriþ/Input,Formül 6/Formula 6,Kirli Fiyat/Dirty Price,-,-,Act/Act ISMA,
912.0,TRSKRDMK1713,,Kardemir Karabük Demir Çelik Sanayi ve Ticaret A.Þ.,Nitelikli Yatýrýmcýlar / Qualified Investors,Deðiþken / Variable,Özel Sektör Tahvili / Private Sector Bond,4.0,TRY,301.0,42328.0,43055.0,618.0,100000.0,42328.0,100.0,13.2395,,42510.0,3.4863,3.25,,Temiz Fiyat/Clean Price,Formül 5/Formula 5,Giriþ/Input,Formül 6/Formula 6,Kirli Fiyat/Dirty Price,-,-,Act/Act ISMA,
913.0,TRSAESTK1716,,AE Arma Elektropanç Elektromekanik Sanayi Mühendislik Taahhüt ve Ticaret A.Þ.,Nitelikli Yatýrýmcýlar / Qualified Investors,Deðiþken / Variable,Özel Sektör Tahvili / Private Sector Bond,4.0,TRY,301.0,42333.0,43061.0,624.0,10000.0,42333.0,100.0,14.74,,42515.0,3.8608,4.75,,Temiz Fiyat/Clean Price,Formül 5/Formula 5,Giriþ/Input,Formül 6/Formula 6,Kirli Fiyat/Dirty Price,-,-,Act/Act ISMA,
914.0,TRSORFNA1718,,Orfin Finansman,Nitelikli Yatýrýmcýlar / Qualified Investors,Deðiþken / Variable,Özel Sektör Tahvili / Private Sector Bond,4.0,TRY,302.0,42362.0,43090.0,653.0,135000.0,42362.0,100.0,12.3113,,42453.0,3.0694,2.0,,Temiz Fiyat/Clean Price,Formül 5/Formula 5,Giriþ/Input,Formül 6/Formula 6,Kirli Fiyat/Dirty Price,-,-,Act/Act ISMA,
915.0,TRSGFYH81711,,Garanti Filo Yönetimi Hizmetleri A.Þ.,Nitelikli Yatýrýmcýlar / Qualified Investors,Deðiþken / Variable,Özel Sektör Tahvili / Private Sector Bond,4.0,TRY,302.0,42403.0,42949.0,512.0,100000.0,42403.0,100.0,12.7468,,42494.0,3.178,2.25,,Temiz Fiyat/Clean Price,Formül 5/Formula 5,Giriþ/Input,Formül 6/Formula 6,Kirli Fiyat/Dirty Price,-,-,Act/Act ISMA,
916.0,TRSAKFK51611,,Ak Finansal Kiralama,Nitelikli Yatýrýmcýlar / Qualified Investors,Ýskontolu / Discounted,Özel Sektör Tahvili / Private Sector Bond,-,TRY,301.0,42076.0,42503.0,66.0,107174.0,42076.0,89.43,10.1026,,,,1.25,,Basit Getiri/Simple Yield,-,-,Formül 1/Formula 1,Kirli Fiyat/Dirty Price,Giriþ/Input,Formül 3/Formula 3,Act/365,
917.0,TRSAKFK91617,,Ak Finansal Kiralama,Nitelikli Yatýrýmcýlar / Qualified Investors,Ýskontolu / Discounted,Özel Sektör Tahvili / Private Sector Bond,-,TRY,301.0,42185.0,42614.0,177.0,14130.0,42185.0,88.118,11.4722,,,,1.25,,Basit Getiri/Simple Yield,-,-,Formül 1/Formula 1,Kirli Fiyat/Dirty Price,Giriþ/Input,Formül 3/Formula 3,Act/365,
918.0,TRSAKBK91616,,Akbank,Nitelikli Yatýrýmcýlar / Qualified Investors,Ýskontolu / Discounted,Özel Sektör Tahvili / Private Sector Bond,-,TRY,301.0,42213.0,42614.0,177.0,38733.0,42213.0,89.201,11.02,,,,,,Basit Getiri/Simple Yield,-,-,Formül 1/Formula 1,Kirli Fiyat/Dirty Price,Giriþ/Input,Formül 3/Formula 3,Act/365,
919.0,TRSGRAN11711,,Garanti Bankasý,Halka Arz / Public Offering,Sabit / Fixed,Özel Sektör Tahvili / Private Sector Bond,4.0,TRY,302.0,42016.0,42744.0,307.0,271.899,42016.0,100.0,8.3411,,42471.0,2.08527,1.0,,Temiz Fiyat/Clean Price,Formül 5/Formula 5,Giriþ/Input,Formül 6/Formula 6,Kirli Fiyat/Dirty Price,Formül 2/Formula 2,Formül 4/Formula 4,Act/Act ISMA,"Son kupon döneminde getiri hesabýnda Formül 9, bileþik getiri hesabýnda Formül 3 kullanýlmaktadýr. / During the last coupon period Formula 9 is used for the simple yield, and Formula 3 is used for the compound yield calculations."
920.0,TRSGRAN21710,,Garanti Bankasý,Halka Arz / Public Offering,Sabit / Fixed,Özel Sektör Tahvili / Private Sector Bond,4.0,TRY,302.0,42044.0,42772.0,335.0,80272.5,42044.0,100.0,8.49686,,42499.0,2.12421,1.0,,Temiz Fiyat/Clean Price,Formül 5/Formula 5,Giriþ/Input,Formül 6/Formula 6,Kirli Fiyat/Dirty Price,Formül 2/Formula 2,Formül 4/Formula 4,Act/Act ISMA,"Son kupon döneminde getiri hesabýnda Formül 9, bileþik getiri hesabýnda Formül 3 kullanýlmaktadýr. / During the last coupon period Formula 9 is used for the simple yield, and Formula 3 is used for the compound yield calculations."
921.0,TRSGDKM21711,,Gedik Yatýrým Menkul Deðerler,Halka Arz / Public Offering,Deðiþken / Variable,Özel Sektör Tahvili / Private Sector Bond,12.0,TRY,302.0,42398.0,42782.0,345.0,20000.0,42398.0,100.0,13.16,,42464.0,1.140705,2.5,,Temiz Fiyat/Clean Price,Formül 5/Formula 5,Giriþ/Input,Formül 6/Formula 6,Kirli Fiyat/Dirty Price,-,-,Act/Act ISMA,
922.0,TRSAKFH11710,,Akfen Holding,Halka Arz / Public Offering,Deðiþken / Variable,Özel Sektör Tahvili / Private Sector Bond,4.0,TRY,302.0,41652.0,42744.0,307.0,140000.0,41652.0,100.0,12.92,,42471.0,3.47,3.25,,Temiz Fiyat/Clean Price,Formül 5/Formula 5,Giriþ/Input,Formül 6/Formula 6,Kirli Fiyat/Dirty Price,-,-,Act/Act ISMA,
923.0,TRSBOSA51615,,Bossa Tic ve San,Halka Arz / Public Offering,Deðiþken / Variable,Özel Sektör Tahvili / Private Sector Bond,4.0,TRY,302.0,41788.0,42516.0,79.0,20000.1,41788.0,100.0,13.2,,42516.0,3.82,4.6,,Temiz Fiyat/Clean Price,Formül 5/Formula 5,Giriþ/Input,Formül 6/Formula 6,Kirli Fiyat/Dirty Price,-,-,Act/Act ISMA,
924.0,TRSYKBKE1617,,Yapý ve Kredi Bankasý,Halka Arz / Public Offering,Deðiþken / Variable,Özel Sektör Tahvili / Private Sector Bond,Açýklamalara bakýnýz / See Remarks,TRY,302.0,42258.0,42650.0,213.0,170363.4,42258.0,100.0,11.6204,,42454.0,3.0563,0.75,,Temiz Fiyat/Clean Price,Formül 5/Formula 5,Giriþ/Input,Formül 6/Formula 6,Kirli Fiyat/Dirty Price,-,-,Act/Act ISMA,98 Günde bir Kupon ödemeli / Coupon periods are 98 Days
925.0,TRSSKFKK1613,,Þeker Finansal Kiralama,Halka Arz / Public Offering,Deðiþken / Variable,Özel Sektör Tahvili / Private Sector Bond,4.0,TRY,302.0,41954.0,42682.0,245.0,14700.0,41954.0,100.0,11.83,,42500.0,3.53,3.5,,Temiz Fiyat/Clean Price,Formül 5/Formula 5,Giriþ/Input,Formül 6/Formula 6,Kirli Fiyat/Dirty Price,-,-,Act/Act ISMA,
926.0,TRSSKFK61612,,Þeker Finansal Kiralama,Halka Arz / Public Offering,Deðiþken / Variable,Özel Sektör Tahvili / Private Sector Bond,4.0,TRY,302.0,41807.0,42535.0,98.0,11710.2,41807.0,100.0,10.75,,42444.0,3.3,2.75,,Temiz Fiyat/Clean Price,Formül 5/Formula 5,Giriþ/Input,Formül 6/Formula 6,Kirli Fiyat/Dirty Price,-,-,Act/Act ISMA,
927.0,TRSYKBKA1611,,Yapý ve Kredi Bankasý,Halka Arz / Public Offering,Deðiþken / Variable,Özel Sektör Tahvili / Private Sector Bond,4.0,TRY,302.0,42320.0,42712.0,275.0,116278.0,42320.0,100.0,10.5559,,42516.0,3.076,0.7,,Temiz Fiyat/Clean Price,Formül 5/Formula 5,Giriþ/Input,Formül 6/Formula 6,Kirli Fiyat/Dirty Price,-,-,Act/Act ISMA,
928.0,TRSAKFHA1719,,Akfen Holding,Halka Arz / Public Offering,Deðiþken / Variable,Özel Sektör Tahvili / Private Sector Bond,4.0,TRY,302.0,41984.0,43076.0,639.0,60000.0,41984.0,100.0,10.56,,42439.0,3.33,3.0,,Temiz Fiyat/Clean Price,Formül 5/Formula 5,Giriþ/Input,Formül 6/Formula 6,Kirli Fiyat/Dirty Price,-,-,Act/Act ISMA,
929.0,TRSYKBK31612,,Yapý ve Kredi Bankasý,Halka Arz / Public Offering,Deðiþken / Variable,Özel Sektör Tahvili / Private Sector Bond,4.0,TRY,302.0,42048.0,42440.0,3.0,5743.0,42048.0,100.0,8.7153,,42440.0,2.9041,0.7,,Temiz Fiyat/Clean Price,Formül 5/Formula 5,Giriþ/Input,Formül 6/Formula 6,Kirli Fiyat/Dirty Price,-,-,Act/Act ISMA,
930.0,TRSYKBK51610,,Yapý ve Kredi Bankasý,Halka Arz / Public Offering,Deðiþken / Variable,Özel Sektör Tahvili / Private Sector Bond,4.0,TRY,302.0,42076.0,42496.0,59.0,8740.8,42076.0,100.0,9.2279,,42496.0,3.2917,0.7,,Temiz Fiyat/Clean Price,Formül 5/Formula 5,Giriþ/Input,Formül 6/Formula 6,Kirli Fiyat/Dirty Price,-,-,Act/Act ISMA,
931.0,TRSSKFK51712,,Þeker Finansal Kiralama,Halka Arz / Public Offering,Deðiþken / Variable,Özel Sektör Tahvili / Private Sector Bond,4.0,TRY,302.0,42157.0,42885.0,448.0,6258.3,42157.0,100.0,13.08,,42521.0,3.52,3.5,,Temiz Fiyat/Clean Price,Formül 5/Formula 5,Giriþ/Input,Formül 6/Formula 6,Kirli Fiyat/Dirty Price,-,-,Act/Act ISMA,
932.0,TRSAKFH31718,,Akfen Holding,Halka Arz / Public Offering,Deðiþken / Variable,Özel Sektör Tahvili / Private Sector Bond,2.0,TRY,302.0,41725.0,42817.0,380.0,200000.0,41725.0,100.0,14.5614,,42453.0,7.1867,3.5,,Temiz Fiyat/Clean Price,Formül 5/Formula 5,Giriþ/Input,Formül 6/Formula 6,Kirli Fiyat/Dirty Price,-,-,Act/Act ISMA,
933.0,TRSDZBK41613,,Denizbank,Halka Arz / Public Offering,Deðiþken / Variable,Özel Sektör Tahvili / Private Sector Bond,2.0,TRY,302.0,41374.0,42473.0,36.0,25385.296,41374.0,100.0,7.26,,42473.0,5.86,"1-2 kuponlar : 1.40 - 3,4,5,6, kuponlar : 1.15",,Temiz Fiyat/Clean Price,Formül 5/Formula 5,Giriþ/Input,Formül 6/Formula 6,Kirli Fiyat/Dirty Price,-,-,Act/Act ISMA,
934.0,TRSSKFKA1714,,Þeker Finansal Kiralama,Halka Arz / Public Offering,Deðiþken / Variable,Özel Sektör Tahvili / Private Sector Bond,4.0,TRY,302.0,42360.0,43088.0,651.0,8000.0,42360.0,100.0,14.04,,42451.0,3.5,3.5,,Temiz Fiyat/Clean Price,Formül 5/Formula 5,Giriþ/Input,Formül 6/Formula 6,Kirli Fiyat/Dirty Price,-,-,Act/Act ISMA,
935.0,TRSTISB91613,,Ýþ Bankasý,Halka Arz / Public Offering,Ýskontolu / Discounted,Özel Sektör Tahvili / Private Sector Bond,-,TRY,302.0,42237.0,42639.0,202.0,80783.584,42237.0,89.115,11.09,,,,0.55,,Basit Getiri/Simple Yield,-,-,Formül 1/Formula 1,Kirli Fiyat/Dirty Price,Giriþ/Input,Formül 3/Formula 3,Act/365,
936.0,TRSTISB21719,,Ýþ Bankasý,Halka Arz / Public Offering,Ýskontolu / Discounted,Özel Sektör Tahvili / Private Sector Bond,-,TRY,302.0,42398.0,42779.0,342.0,140984.171,42398.0,89.274,11.51,,,,0.4,,Basit Getiri/Simple Yield,-,-,Formül 1/Formula 1,Kirli Fiyat/Dirty Price,Giriþ/Input,Formül 3/Formula 3,Act/365,
937.0,TRSTISB31718,,Ýþ Bankasý,Halka Arz / Public Offering,Ýskontolu / Discounted,Özel Sektör Tahvili / Private Sector Bond,-,TRY,302.0,42425.0,42800.0,363.0,107092.801,42425.0,89.474,11.45,,,,0.4,,Basit Getiri/Simple Yield,-,-,Formül 1/Formula 1,Kirli Fiyat/Dirty Price,Giriþ/Input,Formül 3/Formula 3,Act/365,
938.0,TRSGRAN81615,,Garanti Bankasý,Halka Arz / Public Offering,Ýskontolu / Discounted,Özel Sektör Tahvili / Private Sector Bond,-,TRY,302.0,42237.0,42607.0,170.0,603087.17,42237.0,90.003,10.95731,,,,0.55,,Basit Getiri/Simple Yield,-,-,Formül 1/Formula 1,Kirli Fiyat/Dirty Price,Giriþ/Input,Formül 3/Formula 3,Act/365,
939.0,TRSGRANK1612,,Garanti Bankasý,Halka Arz / Public Offering,Ýskontolu / Discounted,Özel Sektör Tahvili / Private Sector Bond,-,TRY,302.0,42331.0,42699.0,262.0,498222.25,42331.0,90.221,10.75058,,,,,,Basit Getiri/Simple Yield,-,-,Formül 1/Formula 1,Kirli Fiyat/Dirty Price,Giriþ/Input,Formül 3/Formula 3,Act/365,
940.0,TRSGRAN11729,,Garanti Bankasý,Halka Arz / Public Offering,Ýskontolu / Discounted,Özel Sektör Tahvili / Private Sector Bond,-,TRY,302.0,42384.0,42754.0,317.0,284285.403,42384.0,89.515,11.55484,,,,0.5,,Basit Getiri/Simple Yield,-,-,Formül 1/Formula 1,Kirli Fiyat/Dirty Price,Giriþ/Input,Formül 3/Formula 3,Act/365,
941.0,TRSGRAN21728,,Garanti Bankasý,Halka Arz / Public Offering,Ýskontolu / Discounted,Özel Sektör Tahvili / Private Sector Bond,-,TRY,302.0,42412.0,42782.0,345.0,459409.29,42412.0,89.556,11.50438,,,,0.5,,Basit Getiri/Simple Yield,-,-,Formül 1/Formula 1,Kirli Fiyat/Dirty Price,Giriþ/Input,Formül 3/Formula 3,Act/365,
942.0,TRSTISBA1614,,Ýþ Bankasý,Halka Arz / Public Offering,Ýskontolu / Discounted,Özel Sektör Tahvili / Private Sector Bond,-,TRY,302.0,42328.0,42716.0,279.0,70267.978,42328.0,89.899,10.57,,,,0.4,,Basit Getiri/Simple Yield,-,-,Formül 1/Formula 1,Kirli Fiyat/Dirty Price,Giriþ/Input,Formül 3/Formula 3,Act/365,
943.0,TRSTISB11710,,Ýþ Bankasý,Halka Arz / Public Offering,Ýskontolu / Discounted,Özel Sektör Tahvili / Private Sector Bond,-,TRY,302.0,42356.0,42745.0,308.0,139353.326,42356.0,89.567,10.93,,,,0.4,,Basit Getiri/Simple Yield,-,-,Formül 1/Formula 1,Kirli Fiyat/Dirty Price,Giriþ/Input,Formül 3/Formula 3,Act/365,
944.0,TRSGRAN31610,,Garanti Bankasý,Halka Arz / Public Offering,Ýskontolu / Discounted,Özel Sektör Tahvili / Private Sector Bond,-,TRY,302.0,42072.0,42440.0,3.0,2528.693,42072.0,91.469,9.250624,,,,0.55,,Basit Getiri/Simple Yield,-,-,Formül 1/Formula 1,Kirli Fiyat/Dirty Price,Giriþ/Input,Formül 3/Formula 3,Act/365,
945.0,TRSTISB41618,,Ýþ Bankasý,Halka Arz / Public Offering,Ýskontolu / Discounted,Özel Sektör Tahvili / Private Sector Bond,-,TRY,302.0,42090.0,42471.0,34.0,59174.315,42090.0,91.247,9.19,,,,0.55,,Basit Getiri/Simple Yield,-,-,Formül 1/Formula 1,Kirli Fiyat/Dirty Price,Giriþ/Input,Formül 3/Formula 3,Act/365,
946.0,TRSGRAN41619,,Garanti Bankasý,Halka Arz / Public Offering,Ýskontolu / Discounted,Özel Sektör Tahvili / Private Sector Bond,-,TRY,302.0,42101.0,42471.0,34.0,230630.775,42101.0,91.215,9.5,,,,,,Basit Getiri/Simple Yield,-,-,Formül 1/Formula 1,Kirli Fiyat/Dirty Price,Giriþ/Input,Formül 3/Formula 3,Act/365,
947.0,TRSTISB51617,,Ýþ Bankasý,Halka Arz / Public Offering,Ýskontolu / Discounted,Özel Sektör Tahvili / Private Sector Bond,-,TRY,302.0,42111.0,42499.0,62.0,87463.421,42111.0,90.67,9.68,,,,0.55,,Basit Getiri/Simple Yield,-,-,Formül 1/Formula 1,Kirli Fiyat/Dirty Price,Giriþ/Input,Formül 3/Formula 3,Act/365,
948.0,TRSTISB61616,,Ýþ Bankasý,Halka Arz / Public Offering,Ýskontolu / Discounted,Özel Sektör Tahvili / Private Sector Bond,-,TRY,302.0,42139.0,42527.0,90.0,80593.646,42139.0,90.097,10.34,,,,0.55,,Basit Getiri/Simple Yield,-,-,Formül 1/Formula 1,Kirli Fiyat/Dirty Price,Giriþ/Input,Formül 3/Formula 3,Act/365,
949.0,TRSGRAN61617,,Garanti Bankasý,Halka Arz / Public Offering,Ýskontolu / Discounted,Özel Sektör Tahvili / Private Sector Bond,-,TRY,302.0,42163.0,42534.0,97.0,290636.846,42163.0,90.356,10.50072,,,,,,Basit Getiri/Simple Yield,-,-,Formül 1/Formula 1,Kirli Fiyat/Dirty Price,Giriþ/Input,Formül 3/Formula 3,Act/365,
950.0,TRSTISB71615,,Ýþ Bankasý,Halka Arz / Public Offering,Ýskontolu / Discounted,Özel Sektör Tahvili / Private Sector Bond,-,TRY,302.0,42174.0,42562.0,125.0,73187.203,42174.0,89.727,10.77,,,,0.55,,Basit Getiri/Simple Yield,-,-,Formül 1/Formula 1,Kirli Fiyat/Dirty Price,Giriþ/Input,Formül 3/Formula 3,Act/365,
951.0,TRSTISB71623,,Ýþ Bankasý,Halka Arz / Public Offering,Ýskontolu / Discounted,Özel Sektör Tahvili / Private Sector Bond,-,TRY,302.0,42195.0,42562.0,125.0,67951.508,42195.0,90.418,10.54,,,,0.55,,Basit Getiri/Simple Yield,-,-,Formül 1/Formula 1,Kirli Fiyat/Dirty Price,Giriþ/Input,Formül 3/Formula 3,Act/365,
952.0,TRSAKBK51610,,Akbank,Halka Arz / Public Offering,Sabit / Fixed,Özel Sektör Tahvili / Private Sector Bond,Açýklamalara bakýnýz / See Remarks,TRY,302.0,42149.0,42517.0,80.0,304338.8,42149.0,100.0,10.47,,42517.0,2.64,,,Temiz Fiyat/Clean Price,Formül 5/Formula 5,Giriþ/Input,Formül 6/Formula 6,Kirli Fiyat/Dirty Price,-,-,Act/Act ISMA,92 günde bir kupon ödemeli / Coupon periods are 92 Days
953.0,TRSAKBK11721,,Akbank,Halka Arz / Public Offering,Sabit / Fixed,Özel Sektör Tahvili / Private Sector Bond,Açýklamalara bakýnýz / See Remarks,TRY,302.0,42349.0,42741.0,304.0,256813.2,42349.0,100.0,11.192,,42447.0,3.005,,,Temiz Fiyat/Clean Price,Formül 5/Formula 5,Giriþ/Input,Formül 6/Formula 6,Kirli Fiyat/Dirty Price,-,-,Act/Act ISMA,98 günde bir kupon ödemeli / Coupon periods are 98 Days
954.0,TRSATFK51711,,Atýlým Faktoring ,Nitelikli Yatýrýmcýlar / Qualified Investors,Deðiþken / Variable,Özel Sektör Tahvili / Private Sector Bond,4.0,TRY,302.0,42335.0,42881.0,444.0,8000.0,42335.0,100.0,14.42,,42517.0,3.7209,4.25,,Temiz Fiyat/Clean Price,Formül 5/Formula 5,Giriþ/Input,Formül 6/Formula 6,Kirli Fiyat/Dirty Price,-,-,Act/Act ISMA,
955.0,TRSANLZK1623,,Analiz Faktoring,Nitelikli Yatýrýmcýlar / Qualified Investors,Deðiþken / Variable,Özel Sektör Tahvili / Private Sector Bond,4.0,TRY,302.0,42335.0,42702.0,265.0,5000.0,42335.0,100.0,14.38,,42517.0,3.7232,4.25,,Temiz Fiyat/Clean Price,Formül 5/Formula 5,Giriþ/Input,Formül 6/Formula 6,Kirli Fiyat/Dirty Price,-,-,Act/Act ISMA,
956.0,TRSERTT51719,,Ereðli Tekstil Turizm,Nitelikli Yatýrýmcýlar / Qualified Investors,Deðiþken / Variable,Özel Sektör Tahvili / Private Sector Bond,4.0,TRY,302.0,42338.0,42884.0,447.0,17500.0,42338.0,100.0,14.56,,42520.0,3.73,4.3,,Temiz Fiyat/Clean Price,Formül 5/Formula 5,Giriþ/Input,Formül 6/Formula 6,Kirli Fiyat/Dirty Price,-,-,Act/Act ISMA,
957.0,TRSMLPCA1717,,MLP Saðlýk Hizmetleri A.Þ. ,Nitelikli Yatýrýmcýlar / Qualified Investors,Deðiþken / Variable,Özel Sektör Tahvili / Private Sector Bond,4.0,TRY,302.0,42346.0,43074.0,637.0,100000.0,42346.0,100.0,14.6999,,42437.0,3.7703,4.5,,Temiz Fiyat/Clean Price,Formül 5/Formula 5,Giriþ/Input,Formül 6/Formula 6,Kirli Fiyat/Dirty Price,-,-,Act/Act ISMA,
958.0,TRSPLENA1714,,Palen Enerji Doðalgaz Daðýtým Endüstri ve Ticaret A.Þ.,Nitelikli Yatýrýmcýlar / Qualified Investors,Deðiþken / Variable,Özel Sektör Tahvili / Private Sector Bond,4.0,TRY,302.0,42345.0,43073.0,636.0,35000.0,42345.0,100.0,14.61,,42436.0,3.7131,4.5,,Temiz Fiyat/Clean Price,Formül 5/Formula 5,Giriþ/Input,Formül 6/Formula 6,Kirli Fiyat/Dirty Price,-,-,Act/Act ISMA,
959.0,TRSYDTPA1714,,Yeditepe Faktoring,Nitelikli Yatýrýmcýlar / Qualified Investors,Deðiþken / Variable,Özel Sektör Tahvili / Private Sector Bond,4.0,TRY,302.0,42347.0,43075.0,638.0,5000.0,42347.0,100.0,12.5,,42438.0,3.705,4.45,,Temiz Fiyat/Clean Price,Formül 5/Formula 5,Giriþ/Input,Formül 6/Formula 6,Kirli Fiyat/Dirty Price,-,-,Act/Act ISMA,
